ITZ_GEOID,SQUARE_METER_GREENSPACE_COVERAGE
"MN122",13088.528661600005
"MN134",14736.884074560005
"MN132",16089.389756640025
"MN136",15356.87251199998
"MN126",13247.230279680001
"MN238.02",96432.4032638398
"MN144.01",9409.61472911999
"MN129",15412.939496640007
"MN139",8109.227652480005
"MN133",8195.070061440003
"MN127",11698.048861920002
"MN131",3535.6574448000106
"MN137",4676.924839680002
"MN114.01",4808.103932159997
"MN112.01",3366.3184286399996
"MN112.02",1692.6469372799977
"MN114.02",6622.012562400001
"MN120",16059.242720160011
"MN110",12279.110925599995
"MN118",17560.881007199998
"MN116",27422.236768320057
"MN124",8194.466191679992
"MN238.01",146011.87571760002
"MN99",100586.60914896001
"MN115",4161.800708640003
"MN111",5389.467930719993
"MN117",6497.104425120019
"MN113",2551.372961759996
"MN119",3484.11948336
"MN121",8250.440273280006
"MN104",9001.677480479999
"MN125",2731.0009896000024
"MN96",5388.120836639999
"MN100",6765.919371360002
"MN102",5412.020143680005
"MN112.03",1560.6781689599993
"MN94",3135.4543742399974
"MN98",15178.12706304
"MN106.01",14227.868318400002
"MN106.02",11325.252188160026
"MN108",9508.138403039997
"MN97",31803.63703776003
"MN103",5458.47166368
"MN109",3212.4942201600006
"MN101",3249.8180164799974
"MN82",8667.43556832
"MN84",18129.28503168013
"MN76",4777.8639926400065
"MN80",11393.837857439998
"MN92",4284.711430560006
"MN88",14335.682296319992
"MN90",8772.253423200003
"MN86.02",31128.998387040003
"MN86.03",14201.158694400021
"MN89",21873.39367248002
"MN83",11081.869449120002
"MN93",30793.13067168002
"MN87",9356.032900800004
"MN91",9983.174872320003
"MN56",24080.932483199977
"MN58",5021.269957440005
"MN95",6219.81207648001
"MN70",26660.989258560036
"MN72",10046.697325920004
"MN74",4851.977392799998
"MN68",7824.177900000006
"MN62",25883.158556159957
"MN78",17703.138787200052
"MN75",23754.703458240056
"MN79",27532.141064640025
"MN63",20745.829475999984
"MN77",20663.02964159998
"MN81",11920.55164272001
"MN71",20533.453126560005
"MN73",16618.77450432
"MN50",18055.589695199997
"MN52",16879.20495120001
"MN54",5637.774530879989
"MN64",10662.063837119998
"MN66",18009.602690400006
"MN48",26711.667866880016
"MN60",36257.47845263998
"MN69",16377.62143824
"MN67",18035.429735520003
"MN55.01",22287.55542480004
"MN65",42221.063944799986
"MN59",10859.575700160005
"MN38",12389.96747808001
"MN57",4271.124360960002
"MN40",15539.357308320003
"MN42",5587.606889280001
"MN61",8970.880122720002
"MN44",93949.12823039998
"MN34",16818.980555520004
"MN28",23543.650977120018
"MN33",18277.209897120003
"MN39",37369.853002079995
"MN37",31892.916859200057
"MN43",10831.681562400003
"MN45",3140.099526240002
"MN47",8378.112275999994
"MN49",10450.779098399997
"MN30.01",8260.148640960007
"MN36.01",12591.56707488
"MN55.02",5601.286861920004
"MN30.02",10157.57710416
"MN36.02",14321.932646399995
"MN22.02",7744.304511359997
"MN26.01",25927.566209280005
"MN26.02",16631.386092000008
"MN32",53989.88169744006
"MN24",50361.06572928001
"MN20",36189.12504095997
"MN317.03",49209.625451520005
"MN21",14326.670701439985
"MN31",32612.172194879997
"MN41",5888.752093440004
"MN29",29556.149919840118
"MN16",15000.287418720007
"MN14.02",11247.817504320012
"MN18",20293.57747728
"MN14.01",32460.786691199995
"MN12",20908.10786112
"MN22.01",34305.539130720135
"MN10.02",74533.18254624
"MN10.01",21645.339935040007
"MN317.04",43379.54162784005
"MN15.01",16649.386055999996
"MN15.02",27755.10836063999
"MN7",8844.624891360007
"MN13",23511.62265408002
"MN25",21616.307735040016
"MN8",16899.968780640014
"MN27",9087.078600000003
"MN6",27857.696542560043
"MN2.02",64348.33839984012
"MN2.01",10761.237832320012
"MK543",82314.71795088035
"MK523",6887.088161280008
"MK525",12021.142409280008
"MK553",11206.684683359992
"MK547",13354.881677280006
"MK555",18412.035433920024
"MK549",6757.952935680001
"MK551",17763.734795040044
"MN319",49174.20616751999
"MN9",21938.054188320006
"MK21",47676.91109760001
"MK1",30259.58851296
"MN1",72504.36595872008
"MN5",387606.904784641
"MK53",197386.6529678413
"MK47",15953.217125759997
"MK59",13092.337686240007
"MK565",20626.449069599992
"MK561",27865.98813887998
"MK557",39081.77732016002
"MK517",42119.428019040046
"MK569",8323.973029440007
"MK499",11128.553226720003
"MK571",22659.446293920002
"MK515",31458.36288959998
"MK519",16711.398835200023
"MK501",8182.110087359999
"MK477",15462.526494240012
"MK497",9137.339144639996
"MK527",13725.959644799997
"MK513",20312.483245920004
"MK495",7628.477646240004
"MK503",9699.33285936
"MK505",16787.997391679997
"MK511",11128.739032800011
"MK493",23820.827196959995
"MK481",10079.886936960002
"MK485",18038.82069648004
"MK537",15606.619109279996
"MK535",7881.801010560002
"MK539",12962.877299999991
"MK545",26338.546032480066
"MK533",17583.59580048
"MK529",9680.68257408001
"MK509",6858.915314400008
"MK531",8051.372284320001
"MK491",14101.032443040012
"MK507",9612.747226080019
"MK489",26372.293061760007
"MK389",9441.503697600006
"MK391",5975.871919200004
"MK425",13415.198976000007
"MK3.01",45814.11224256001
"MK5.01",8494.241076000002
"MK11",13950.343712159995
"MK5.02",9918.28209888
"MK13",58429.64830176008
"MK211",30697.39408896001
"MK23",57128.68058112006
"MK15",34448.95819871998
"MK29.01",22034.975284800006
"MK187",13504.8504096
"MK185.01",21151.351245600006
"MK191",23818.38849216
"MK255",39188.68549344001
"MK1237",10146.010675680001
"MK285.01",4452.28528896
"MK259.01",7438.281897600002
"MK259.02",17862.722984160016
"MK257",10420.260449759982
"MK253",20651.230955520015
"MK283",15447.24394416001
"MK285.02",42101.683538400015
"MK287",12719.935850400001
"MK393",13726.26157968002
"MK421",17886.157776000007
"MK423",10848.775721760008
"MK395",14599.155317760004
"MK419",25683.161536800006
"MK49",11910.703920479997
"MK45",30271.828488480016
"MK7",33162.69238416001
"MK37",2138.8137868799995
"MK43",15725.674355039999
"MK9",10091.314010880002
"MK41",28427.122500480025
"MK33",15414.356268000009
"MK31",104288.44690655997
"MK181",29740.77148608
"MK183",22571.002599840005
"MK195",23511.018784320026
"MK197",26478.03994704001
"MK193",56835.17665200002
"MK231",17699.236859519988
"MK235",8181.692023680009
"MK243",21465.200940480005
"MK241",11501.071191360012
"MK233",22311.779892479986
"MK263",35145.19680624001
"MK261",23298.154693920013
"MK251",21821.460873120006
"MK265",26258.115225599984
"MK279",25455.386508479998
"MK291",21189.069879840004
"MK293",26594.052618239977
"MK281",21670.330852800005
"MK277",24660.136486080035
"MK289",19357.021931039995
"MK385",26287.333231679986
"MK387",20592.562685760022
"MK397",23729.38737983999
"MK399",18082.32254496003
"MK415",19365.77804255998
"MK375",15393.058246080005
"MK401",18948.411135360002
"MK413",21147.100931520014
"MK67",25633.80679680001
"MK63",10490.727405600002
"MK65",38150.40111839998
"MK51",18288.102778559987
"MK69",24989.872600800005
"MK71",29712.110898240044
"MK75",40497.039005759994
"MK127",11842.605992159992
"MK39",14170.570368479997
"MK35",8826.787507680014
"MK129.01",16923.86808768
"MK161",21288.011617440014
"MK179",25270.648813439977
"MK129.02",23140.544686559977
"MK163",23385.01903632
"MK227",20303.657457120018
"MK203",11838.611161440007
"MK199",15800.925817439987
"MK201",25839.703159199962
"MK245",23803.17561936
"MK229",22232.394244799987
"MK249",24939.49592736
"MK267",23556.91288608002
"MK269",17393.539406400007
"MK273",22511.56788000001
"MK297",43699.220988479996
"MK275",20276.971058879983
"MK295",27715.392311040017
"MK383",29554.454439359994
"MK381",55964.744844479996
"MK377",39154.59007775998
"MK373",24647.38554383999
"MK371",26321.451873119986
"MK379",20388.454706879995
"MK369",24693.024162240017
"MK1176.01",22834.8704592
"MK1178",5645.044193759999
"MK85",73809.63044495996
"MK77",34974.115858080055
"MK119",17476.40891808001
"MK133",18692.393582880024
"MK135",16716.647856960022
"MK131",20971.39805712
"MK157",21689.677910879996
"MK159",47596.94480592005
"MK305",19918.13306687996
"MK205",19049.466417120013
"MK215",7910.089986240004
"MK207",16403.193000000014
"MK221",15310.119057119997
"MK247",11706.990779520009
"MK317.01",14561.57603808
"MK217",14598.319190400023
"MK315",15688.07184959999
"MK341",32076.632620800003
"MK313",16991.10666288001
"MK271",29722.63216752001
"MK309",12221.836201439999
"MK343",41079.07655136004
"MK345",35478.62581680001
"MK311",12803.827295520001
"MK307",42569.82195696002
"MK299",28261.66218624
"MK301",26315.947368000012
"MK303",36492.430240799986
"MK365.02",8257.593807360001
"MK367",10322.921289600004
"MK365.01",14580.505032480007
"MK908",25663.326737760017
"MK1198",16962.51575232
"MK1144",25214.628280319987
"MK1150",18952.359514560005
"MK1152",19872.076384799995
"MK1170",10636.445823839984
"MK1166",12911.107080959999
"MK1192",29446.733364480016
"MK1194",17905.29580224001
"MK18",119751.18243264066
"MK137",17458.73411472005
"MK139",18622.90210896001
"MK141",21343.637312640014
"MK121",9598.974350399996
"MK117",12036.23915328
"MK151",20981.013521760044
"MK153",17318.54342736001
"MK155",15852.579907679981
"MK165",20171.015141760017
"MK177",1556054.6865940802
"MK213",24167.703922560002
"MK219",17497.28887632002
"MK323",16264.860373440024
"MK317.02",24966.85587264
"MK321",13956.219829440002
"MK325",16871.308192800007
"MK337",32818.370492160015
"MK339",22142.44087632002
"MK335",29407.876667999994
"MK319",15664.102865280009
"MK353",18540.61324128
"MK349",14308.136544959994
"MK351",14081.708610720012
"MK357",65624.89584671998
"MK359",18266.340241440015
"MK347",13566.770285760007
"MK363",34132.925282400036
"MK902",30044.192814720023
"MK361",14905.665672480012
"MK900",25779.94327871992
"MK924",28102.63540752002
"MK906",28229.14612224003
"MK912",34908.24760272
"MK1134",13271.059909440006
"MK1156",8153.240467680003
"MK910",32562.120682080018
"MK1160",31629.397386240027
"MK1158",26027.924718240025
"MK1124",18995.88458879996
"MK1162",24079.167325440005
"MK1164",23729.15512224001
"MK1120",21820.20668208002
"MK1118",16469.943834239988
"MK101",15654.208691520025
"MK145",17971.651798560015
"MK149",33137.980175520024
"MK147",11851.61758704
"MK143",17985.30854544002
"MK169",23459.364694079984
"MK167",17642.7518112
"MK798.02",8121.18891888
"MK327",15331.324175999998
"MK329",15282.248145119993
"MK800",34069.47250608001
"MK798.01",26032.082129279992
"MK331",11926.79937216001
"MK804",17632.300219200006
"MK806",15990.95898576
"MK333",25944.497788319997
"MK880",15656.624170559995
"MK876",20155.616462879996
"MK874.01",16799.796077760002
"MK355",5310.570024000001
"MK810",28164.99657312001
"MK878",11994.50246255998
"MK884",9492.6003696
"MK892",5861.392148160008
"MK882",16374.300154559982
"MK890",13033.78554528001
"MK898",28939.041476640006
"MK894",22545.082651680015
"MK916",20006.25160032
"MK918",48122.98504416003
"MK1130",24022.891308960003
"MK1132",23201.256823200012
"MK920",39601.87176384002
"MK1126",10691.28184320002
"MK1128",12991.003695360003
"MK1104",46638.928657440076
"MK1122",21838.717612799992
"MK1110",43860.10582800003
"MK2",3878.0283729600023
"MK84",22854.054936960012
"MK175",1648036.2213403198
"MK1502",50588.07430751998
"MK171",25233.534048960017
"MK502.02",22324.57728624
"MK508.03",2247.9051816
"MK508.04",5197.971539519996
"MK796.01",14674.337102880016
"MK802",27111.0812616
"MK796.02",9814.370048640005
"MK820",12166.6982472
"MK822",18962.555623200005
"MK818",18386.27806608
"MK816",20282.382660959996
"MK808",78501.51267408
"MK814",19244.005382879986
"MK870",17260.61838192001
"MK872",16452.222579359997
"MK864",15581.930126399999
"MK866",14818.70842704001
"MK868",10212.343446240002
"MK886",12837.249164159997
"MK888",12639.156657120007
"MK896",10864.917624960019
"MK928",13531.23487296001
"MK922",13291.614707039986
"MK1098",53791.37112672
"MK982",146407.13170127993
"MK1106",57532.73912783995
"MK1058.01",189184.40614655998
"MK20",2582.0077392000003
"MK22",24644.807484480025
"MK78",7866.8900726400025
"MK80",9448.169490720009
"MK96",11136.333856320001
"MK82",9250.495047360011
"MK86",59072.58379008005
"MK90",10144.826161919998
"MK92",5525.779916159991
"MK88",10377.966340800023
"MK110",4859.270281440009
"MK498",16327.407345120004
"MK500",25690.64023152
"MK506",15129.23683824002
"MK504",23747.898310560016
"MK508.01",3282.00891984
"MK510.01",4119.76208304
"MK510.02",10094.565617279994
"MK512",20344.813503840007
"MK1522",118999.99167696001
"MK824",19332.54198
"MK794",16329.17250288
"MK854",20012.290297920015
"MK826",22665.275959680017
"MK856",16866.686266559984
"MK852",356072.45430528
"MK858",16133.239991520008
"MK860",15983.340936480005
"MK848",14171.429721599996
"MK850",19779.15011904
"MK862",10361.685083040007
"MK946",32355.086257439987
"MK938",8520.904248479996
"MK930",19879.810562879986
"MK934",25934.23200240002
"MK960",39568.705378560044
"MK936",16635.450600000004
"MK970",20167.717083839994
"MK962",18942.488566559976
"MK974",18999.531033120013
"MK984",11822.422806719993
"MK986",14707.875100319998
"MK1018",69348.40323839999
"MK1058.04",270287.06458608044
"MK34",142277.96318544014
"MK30",17739.092263680017
"MK74",8261.518960799995
"MK76",9555.774436799999
"MK102",12304.636035840023
"MK70",27195.042384000008
"MK72",2748.9312763199987
"MK122",11933.906454720001
"MK98",8418.8734848
"MK108",7775.1947721600045
"MK100",8576.901555840006
"MK106",5742.336902400006
"MK114",5317.1893655999975
"MK94",5174.443844640004
"MK112",4788.2459073599985
"MK222",10176.459647040005
"MK224",9932.984004960002
"MK230",10033.31928816003
"MK226",2841.950445119998
"MK486",9704.930267520003
"MK228",12344.514665760003
"MK496",15435.166548960016
"MK494",25151.12905247997
"MK488",17666.534989439984
"MK490",23277.344412959956
"MK492",17468.860546080003
"MK514",29982.319390080014
"MK518",63074.40546384003
"MK520",37319.08149072006
"MK526",31167.41379408007
"MK516.01",8924.219570880028
"MK516.02",8872.913867039995
"MK790",17758.810933920002
"MK792",16777.75483152002
"MK832",20061.01794239999
"MK830",29228.271865920004
"MK828",15235.843076639998
"MK838",19366.590944159998
"MK834",18089.40640176001
"MK840",17524.323660960017
"MK846",16812.965083679992
"MK944.01",34830.975499199994
"MK954",23390.31450960001
"MK950",23447.70536255999
"MK964",21030.90245423999
"MK958",24046.209971999993
"MK966",23473.346601599995
"MK968",20717.424371519966
"MK988",17088.21356544001
"MK990",24821.97358176002
"MK1014",26534.269511999988
"MK1016",24061.376393280003
"MK1012",27464.29861967999
"MK1020",29395.543789440024
"MK38",30549.585352320002
"MK44",111657.2141044801
"MK66",13468.362740639994
"MK36",11146.529964960004
"MK68",12971.285025119996
"MK130",13890.79286352002
"MK120",9238.533780960002
"MK126",38459.09469455998
"MK118",26107.61230080001
"MK104",6494.131527840012
"MK116",12614.142513600003
"MK214",13995.517815360006
"MK220",9609.449168160001
"MK216",14710.63896576
"MK218",8832.779753760002
"MK236",14034.58354368
"MK238",15425.504632800028
"MK232",17145.279257760016
"MK234",13144.874355360002
"MK476",24228.369607680044
"MK478",20352.896068320013
"MK482",24715.27444032001
"MK484",27502.4353176
"MK460",43651.63140623997
"MK764",46403.67493440001
"MK766",17333.593719840002
"MK772",90149.67260352004
"MK770",36014.95506672001
"MK788",15222.372135840013
"MK784",28457.43211728
"MK782",35907.04818575996
"MK786",19111.014681120003
"MK774",12555.474243840026
"MK836",9356.636770560002
"MK780",26788.3593264
"MK726",29340.150351840013
"MK932",23705.070009120016
"MK724",19962.93555792001
"MK722",25140.30584831998
"MK944.02",32809.31244575996
"MK998",92431.95190992011
"MK994",42238.87810271995
"MK996",21739.706197920008
"MK956",27119.256729119985
"MK992",20822.1260976
"MK1006",18182.379119040008
"MK1008",18081.76512672
"MK1010",21483.247356000014
"MK1024",17927.917692480016
"MK1022",21685.40437104001
"MK1028",437692.4665487997
"MK1034",276371.5866105605
"MK46",76576.35265343991
"MK136",23892.385763519997
"MK134",39725.89732224001
"MK64",25230.51470016
"MK138",7378.94008080001
"MK62",22097.499030720006
"MK128.01",20013.66061776007
"MK132",32854.64912928
"MK206",19297.192373279995
"MK208",7896.502916640002
"MK210",7631.287963200005
"MK212",9368.296102080003
"MK192",18005.027215679995
"MK194",19219.455754560015
"MK240",14898.81407328001
"MK242",24872.81477040003
"MK250",10990.452857760005
"MK470",34010.15391503995
"MK472",28081.987706879987
"MK474",29324.449738079962
"MK462.01",23988.14557199999
"MK480",20142.331328160002
"MK458",44810.13231504001
"MK462.02",28712.56709088003
"MK464",24481.948455360012
"MK456",27578.592584640006
"MK528",56530.106294400015
"MK530",23310.301766400004
"MK532",40907.02012128002
"MK752",47570.16550464001
"MK762",39061.408328640005
"MK740",17390.473606079995
"MK750",27188.144333280026
"MK776",39390.47089632002
"MK742",20594.49042384001
"MK734",28723.274166240033
"MK732",19323.181998720007
"MK676",18354.20329152001
"MK728",24702.918336000024
"MK730",21449.639681280023
"MK678",24733.971177119995
"MK692",24700.642211520037
"MK720",12821.59500192
"MK696.01",77864.36040000003
"MK1004",13819.838166719994
"MK696.02",148885.69190544018
"MK1026",17807.422449600002
"MK58",13606.277303520015
"MK60",9332.66778624
"MK50",47298.74927327998
"MK52.01",42784.28862479997
"MK52.02",26660.15313120003
"MK160",21437.70164064002
"MK142",23281.316017920017
"MK204",11150.315763840003
"MK166",43226.85548159998
"MK140",14032.377096479997
"MK196",13321.413357120022
"MK198",13257.705097439997
"MK200",7573.61840112
"MK202",9694.014160319979
"MK188",13709.028065760005
"MK190",11958.270276960004
"MK262",15716.128567679996
"MK248",11367.430168319992
"MK252",9763.830794880003
"MK244",13671.100399680001
"MK246",16218.94304592002
"MK254",15569.992085760008
"MK468",132297.43604975956
"MK452",32567.903896320007
"MK448",68823.1062244801
"MK450",115678.08090144006
"MK454",14505.207118559994
"MK534",17625.193136640017
"MK768",35188.74510624001
"MK538",18949.827906720013
"MK754",38704.93936416003
"MK760",38539.96679087995
"MK744",26792.121899520003
"MK746",24005.588117759988
"MK748",31990.209567839993
"MK648",22614.59735136001
"MK650",21394.269469440016
"MK738",16296.16869792002
"MK736",27701.689112640026
"MK672",13566.723834240009
"MK674",28056.392919359983
"MK680",18177.31590336001
"MK688",18324.985285439983
"MK690",17979.71113728
"MK698",46771.176134880014
"MK700",31192.195679999997
"MK706",435234.43791647995
"MK162",46532.577902399986
"MK54",25338.955773600024
"MK56.02",33116.566024800035
"MK56.01",44926.33079231999
"MK152",63355.43715983998
"MK164",311460.5770776003
"MK148",17340.305964480023
"MK154",723235.232236319
"MK170",18734.03737055999
"MK186",5987.368670399998
"MK150",11982.378615840018
"MK184",12269.867073120002
"MK264",10715.947600319996
"MK276",9081.109579680007
"MK182",9232.239599999999
"MK256",17834.201750879987
"MK258",18462.597913439997
"MK260",13211.81099567999
"MK266",19659.56068080001
"MK268",25280.101697760023
"MK274",20106.145594080015
"MK432",6459.0838560000075
"MK434",9799.50556224
"MK436",6186.204401760002
"MK446",9354.523226399997
"MK440",25937.50683456
"MK444",24443.672402880038
"MK442",26063.854968959997
"MK542",22677.748192800005
"MK544",33658.910746559995
"MK758",57873.73973615998
"MK546",16603.631308800002
"MK756",43012.48171679997
"MK642",45667.00027872006
"MK644",27036.549797760028
"MK548",32217.26459759999
"MK640",25273.226872799973
"MK646",16093.918779840027
"MK654",19504.551958560016
"MK656",15383.81439360001
"MK652",26371.828546560002
"MK670",23021.628795360004
"MK682",25602.544923840014
"MK662",22055.36750208
"MK686",26263.387473119987
"MK702.01",199323.84393215983
"MK168",56897.793300959995
"MK178",14011.31133216
"MK174",47446.697364480046
"MK180",20462.98617072002
"MK172",18294.141476159995
"MK272",19191.584842559998
"MK278",13718.155789439998
"MK284",15753.847201920013
"MK270",20235.582754560022
"MK288",16919.780353920014
"MK404",12748.991276160004
"MK428",13238.915457600004
"MK430",14344.670665440024
"MK290",18381.238076159985
"MK426",8768.746333440002
"MK422",20789.842291200006
"MK438",15985.082868480007
"MK424",10079.70113088
"MK412",12860.985890880016
"MK418",16813.708308000012
"MK420",17215.51395600002
"MK554",8334.587201759994
"MK550",23175.708487200012
"MK552",11924.360667360008
"MK558",18072.405145439992
"MK560",21582.072964799972
"MK562",27157.741813440025
"MK564",27127.06058448002
"MK636",15263.133344640011
"MK638",21362.473403999997
"MK658",18743.954770080032
"MK660",18664.499445119993
"MK176",32894.76001680002
"MK280",21681.66502368001
"MK282",33333.16946255999
"MK286",41812.03508543999
"MK292",83501.9491248002
"MK298",25463.631653279994
"MK300",15543.886331519994
"MK296",39297.544630560005
"MK406",11039.830823519984
"MK408",7015.201453440004
"MK396",22053.044926080016
"MK414.01",20688.485074559998
"MK400",14737.998911040033
"MK410",13161.713031360003
"MK582",12038.143665599997
"MK556",20154.733884000005
"MK394",18855.833255999998
"MK414.02",40137.202306080006
"MK416",17146.115385120032
"MK578",12556.728434879999
"MK580",14280.079826879994
"MK566",20467.44551663999
"MK574",14255.205037920003
"MK576",11399.017201920007
"MK568",12736.42614
"MK570",32544.051040800034
"MK632",15653.09385504001
"MK294",32533.52977152008
"MK304",56666.72021472002
"MK306",14912.215336799989
"MK302",29955.77234640001
"MK386",17689.365911520003
"MK398",19191.282907679994
"MK382",66825.57473568004
"MK402",15227.272771199992
"MK388",16602.330666240006
"MK308",65700.84408192006
"MK390",19317.607816320007
"MK392",14744.362769279976
"MK586",15166.86256944
"MK592",18116.023122719995
"MK590",17632.880863200015
"MK584",12512.134975679994
"MK594.01",32565.372288480023
"MK594.02",38245.78931471997
"MK572",81597.01874112002
"MK596",14967.260388000013
"MK626",42128.62542
"MK628",81342.88247520018
"MK314",381402.56106431986
"MK374.02",56983.705387200025
"MK370",35586.83463263996
"MK374.01",32808.592447199975
"MK600",40264.20076175997
"MK588",11825.65118735999
"MK606",9946.803332160001
"MK608",55628.13390480008
"MK598",21471.077057760023
"MK622",24913.52952768001
"MK336",107347.76723952011
"MK330",94307.73396480002
"MK348",115693.64216064029
"MK326",38021.17298976001
"MK350",32335.06565232001
"MK356.01",16958.42801856
"MK356.02",19533.584158560014
"MK354",56829.30053472012
"MK364",8945.633721600005
"MK366",34140.102042240025
"MK362",6584.131347840008
"MK620",63037.383602400034
"MK610.03",1896.0349176000032
"MK610.04",8819.935908480013
"MK612",40847.16733776004
"MK616",161600.30905680006
"MK342",27327.731150880012
"MK340",10932.690392639997
"MK328",29190.111942240008
"MK352",56383.31949120022
"MK360.02",1373.1533827200003
"MK360.01",2775.269288160001
"MK610.02",27364.12591679997
"BX319",118585.43508671998
"BX309",739828.9925971199
"BX323",248921.96667119986
"BX343",32761.537057440022
"BX345",77002.68470399998
"BX337",129677.50064448005
"BX435",5222024.322382084
"BX414",77458.18830911996
"BX351",234166.9665038398
"BX335",305256.48884063977
"BX449.02",31967.70380640006
"BX451.02",53833.665235680026
"BX434",26985.847963679997
"BX442",39538.58156783999
"BX444",106545.17787696006
"BX307.01",160164.84096000018
"BX449.01",40137.15585456005
"BX451.01",38628.271130400026
"BX418",38380.103884800046
"BX430",35576.38304064001
"BX436",23060.299685759997
"BX420",11487.600250560004
"BX428",30977.4735288
"BX448",41692.7940336
"BX426",112948.75216656024
"BX456",297958.93182288
"BX297",45224.29406735998
"BX285",35019.080929440024
"BX431",10180.826089919996
"BX394",13853.190358080019
"BX408",10105.83011088
"BX396",32192.993678399973
"BX404",38314.14272640002
"BX406",27579.219680159997
"BX422",19870.589936160002
"BX424",30855.213128159936
"BX458",80639.00259263998
"BX484",250388.30180304058
"BX462.02",223023.5023391998
"BX301",60868.771165440034
"BX287",12675.80690640004
"BX277",23324.98044672006
"BX279",50012.53997472003
"BX409",204813.4148884799
"BX281",28919.926676160027
"BX421",57280.368019680005
"BX419",91886.51816208001
"BX423",36002.343479040166
"BX392",15169.579983360005
"BX390",21863.522724480004
"BX380",24540.407693280024
"BX378",11634.73544016001
"BX398",41662.92570624002
"BX388",29682.033539040014
"BX386",77801.48826768006
"BX460",86617.52224847992
"BX462.01",547860.4681478414
"BX504",4548756.1076308815
"BX267.02",16700.99369472
"BX273",18904.60735199998
"BX411",7148.726347680022
"BX413",7462.7618486400015
"BX429.02",5889.774026880001
"BX429.01",9324.887156640003
"BX334",1996485.934762079
"BX425",52001.61728688008
"BX372",29026.85807520004
"BX374",16150.612859999992
"BX376",29685.67998336002
"BX368",28059.99291216001
"BX370",28899.371878559985
"BX382",29289.56464656004
"BX348",86097.35812751998
"BX364",27758.15093520005
"BX358",143025.25201344
"BX401",25031.446711200027
"BX267.01",2053.180409760001
"BX265",11267.466497280016
"BX403.03",3550.661285759998
"BX403.04",2041.2888206400003
"BX405.01",3926.7792431999983
"BX405.02",10424.115925920001
"BX407.01",1181.3318308800003
"BX403.02",502.6054464000019
"BX407.02",18910.111857119988
"BX397",148797.48046896004
"BX415",9900.375037920017
"BX340",14597.761772160009
"BX338",14145.323967359991
"BX336",26895.871369439992
"BX342",18396.72965807999
"BX344",21810.962829599994
"BX360",54639.39007584
"BX350",35393.340826080006
"BX356",102755.96481024002
"BX302",136927.16614511993
"BX237.02",584.5227019200004
"BX237.03",2189.74787856
"BX239",3798.1782100799983
"BX399.01",10855.046676960003
"BX385",8591.04604368001
"BX383.02",10217.290533120005
"BX399.02",3359.46682944
"BX387",6295.922892000007
"BX332.01",11321.977355999998
"BX330",14977.456496640007
"BX328",36692.03242224004
"BX324",76282.54678943998
"BX332.02",9655.877462399998
"BX326",66856.34886768
"BX318",42080.54809680007
"BX312",42489.11244096003
"BX314",47598.59383488002
"BX316",39744.17599535999
"BX310",156211.77015648005
"BX276",1155273.7823510384
"BX284",336132.8606361601
"BX516",693922.2095721595
"BX243",17781.061212000015
"BX241",4040.4693384000007
"BX251",19621.029144960023
"BX235.01",801.1725911999996
"BX237.04",1379.261757599999
"BX379",14682.094506720001
"BX235.02",3047.4519696000025
"BX381",14734.213112160009
"BX383.01",2295.285732000001
"BX375.04",29859.106733280165
"BX395",73145.09499984005
"BX391",8052.510346560004
"BX389",6999.918903360012
"BX393",8420.80122288001
"BX246",28158.957875520005
"BX224.03",41822.324097120225
"BX224.04",5447.694911039998
"BX228",20452.23264384001
"BX248",74921.19209279993
"BX224.01",7615.099608480009
"BX250",23927.68891872002
"BX288",77563.37777616006
"BX296",233032.94554608024
"BX300",52520.294959200044
"BX233.02",2249.9258227200016
"BX229.01",3572.330919840001
"BX227.01",6009.827980320004
"BX233.01",2885.89358304
"BX231",11470.041576
"BX369.01",7391.923280640001
"BX373",15414.704654400008
"BX371",25550.98373663998
"BX363",20131.902961919997
"BX365.01",6444.75356208
"BX232",13589.183144160004
"BX236",8690.243264640008
"BX230",18869.629357440062
"BX238",19580.639548320047
"BX220",13283.230207680019
"BX252",23023.765565279995
"BX254",20020.767700320008
"BX244",16984.09248336001
"BX256",26869.95142128002
"BX200",20964.59290944001
"BX286",35305.31519568016
"BX266.01",16051.136929920005
"BX266.02",21864.637560960007
"BX274.02",140373.05602752
"BX274.01",166637.8834977602
"BX221.02",959.6651774400004
"BX223",1782.9254663999996
"BX213.02",19939.08270240002
"BX227.02",2752.0435281600035
"BX221.01",1011.807008639999
"BX219",3139.5188822400014
"BX209",3817.827203040005
"BX227.03",1480.9673606400013
"BX225",15422.554961280013
"BX171",114850.94191055994
"BX229.02",9967.056194880002
"BX163",386092.8174902396
"BX167",9354.17484000001
"BX169",13165.057540799982
"BX177.02",14633.877828959976
"BX165",10932.040071360003
"BX365.02",10919.010420000002
"BX369.02",7395.360693120003
"BX367",5567.12176896
"BX161",16948.09255536002
"BX359",10643.924518560003
"BX361",31152.177695520004
"BX60",70337.75093711997
"BX240",29334.808427039967
"BX218",53792.021448000014
"BX216.01",9846.259017120008
"BX210.01",30662.71802928004
"BX216.02",22528.638813600017
"BX204",10331.189660160007
"BX206.01",12401.417777760016
"BX222",9321.728453280006
"BX210.02",36939.34031471998
"BX202",9576.004073760001
"BX96",63111.70603439999
"BX194",375378.51891887997
"BX264",52206.12010367996
"BX184",65893.4320838401
"BX181.02",1030.3876166400007
